"Parcela","Cultura","Combo","DMG_norm","DMP_norm","RMP_norm","Densidade_norm","Estoque.de.C_norm","Na_norm","ICV..._norm","pH_norm","P_norm","K_norm","Altura.de.Plantas_norm","Diâmetro.espiga_norm","Comprimento.espiga_norm","Número.de.plantas_ha_norm","N.total.de.espigas_ha_norm","N.de.espigas.comerciais_ha_norm","Peso.de.espigas.comerciais_ha_norm","Produtividade_norm","Ca_norm","Mg_norm","Al_norm","CTC_norm","MOS_norm","EstN_norm","MI_norm","MA_norm","VIB_norm","RP_norm","AD_PT_norm","qMIC_norm","qCO2_norm","CCO2_norm","CMIC_norm","NMIC_norm","IPACSA","IQS_ANOVA","IQS_Fuzzy","IQS_PLS","IQS_MARS","IQS_RF","MetaIQS_Borda","pH_0_10","P_0_10","K_0_10","Ca_cmolc_dm3","Mg_cmolc_dm3","Al_cmolc_dm3","T_cmolc_dm3","MOS_g_kg","EstN_kg_ha","MI_pct","MA_pct","VIB_mm_h","RP_KPa","AD_PT","qMIC","qCO2","CCO2_g_kg","CMIC_ug_g","NMIC_mg_kg"
"NT","Cowpea","NT_Cowpea",0.534428077974004,0.654640089340504,9.40139297738341,9.1369000036054,0.951270081941965,7.52813781788351,5.52631578947368,4.57286432160804,4.76587698809921,0.813383600377004,7.85714285714286,4.16666666666667,0.263157894736841,0.857142857142857,0.199999999999999,5.3030303030303,5.28930817610063,5.3030303030303,8.9175,3.26,0.942857142857142,2.83491095780523,3.98705882352941,0.307749113189295,2.0719298245614,9.0540179763282,10,2.11797609966946,1.67,1.6496856050607,0.783719950737603,1.51402741569254,2.21069669002845,3.83951085353891,3.95738821724076,5.12368260426042,3.95738821724076,3.16707257524832,3.84458294804477,3.96634728537046,26.2,4.805,61.462,64.132,1.3967,0.6867,0.0433,3.4467,12.6667,667.85,20.6867,20.3533,321,0.6933,0.1867,16.6767,3.49,58.29,100.1067,8.17
"NT","Millet","NT_Millet",0.463804574330764,1.24759718288905,9.1162420031201,9.72327493303606,0.210889670227984,5.17637407711239,6.57894736842105,10,1.98932265598932,5.30933081998115,7.14285714285715,5,0,0,0,5,5.30817610062893,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,3.83592219901143,9.31183331102127,3.83592219901143,3.42498082140639,3.81536828585559,3.95069654932233,37.4,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",0.393691786734288,0.508563008468211,9.54245572726517,8.03078365945208,1.63822186386878,6.55455291222313,6.57894736842105,10,1.98932265598932,5.30933081998115,7.85714285714286,5,0,0,0,5,5.30817610062893,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,4.05432798556413,9.03946874872486,4.05432798556413,3.44505258632867,3.81536828585559,4.0928918315826,38.6,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",0.635251033676508,1.08656224782825,9.12549613863522,10,0,6.88269073010664,6.57894736842105,10,1.98932265598932,5.30933081998115,10,5,0,0,0,5,5.30817610062893,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,3.75,9.4341769374393,3.75,3.76423537937378,3.81536828585559,3.97884663063723,38.8,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",1.87061933280756,3.53054976326412,7.26662351779083,9.66212888424516,0.338054552949914,7.60459392945037,9.47368421052632,10,1.98932265598932,5.30933081998115,4.28571428571428,4.58333333333333,1.05263157894737,4.28571428571429,3.8,4.6969696969697,5.05660377358491,4.6969696969697,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,4.96450843252256,9.05822239027006,4.96450843252256,4.09722557083632,4.92950122407477,4.86706695284592,58,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",4.67580717367337,7.43295226572765,3.92563171460908,10,0,9.54060705496308,9.47368421052632,10,1.98932265598932,5.30933081998115,5.71428571428572,4.58333333333333,1.05263157894737,4.28571428571429,3.8,4.6969696969697,5.05660377358491,4.6969696969697,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,5.03751431521973,10,5.03751431521973,4.20738119771524,4.92950122407477,4.95873580275675,61.2,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",0.462683397309418,0.918508254976713,9.29255417537741,9.98588937335595,0.0358373531006095,6.88269073010664,9.47368421052632,10,1.98932265598932,5.30933081998115,7.14285714285715,4.58333333333333,1.05263157894737,4.28571428571429,3.8,4.6969696969697,5.05660377358491,4.6969696969697,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,4.7225604846276,8.7935268953153,4.7225604846276,4.54069644883893,4.92950122407477,4.7654470406884,56.6,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",1.31756334447459,2.50166884149886,8.06395126944678,10,0,7.52813781788351,8.94736842105263,10,1.98932265598932,5.30933081998115,8.57142857142858,9.58333333333334,3.1578947368421,9.42857142857143,5.8,5,4.45911949685535,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,7.11865567234846,8.82657417642928,7.11865567234846,5.95448302886017,7.12515657026079,6.93529463992882,93,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",2.12025803368797,4.14365720018982,6.82728989202044,8.64224414736107,1.17041981732572,7.52813781788351,8.94736842105263,10,1.98932265598932,5.30933081998115,4.28571428571428,9.58333333333334,3.1578947368421,9.42857142857143,5.8,5,4.45911949685535,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,7.15427938096555,8.73826909771899,7.15427938096555,5.32527256760224,7.12515657026079,7.02195862602824,94.2,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Millet","NT_Millet",0.412511825161883,0.578124291539066,9.49686594564742,8.07154769197934,1.66640222362428,7.52813781788351,8.94736842105263,10,1.98932265598932,5.30933081998115,5,9.58333333333334,3.1578947368421,9.42857142857143,5.8,5,4.45911949685535,5,4.25,3.26,7.14285714285714,4.22429006898765,4.77137254901961,5.30323444050306,2.49799498746867,10,4.85714285714286,0,1.33,10,0,7.3758809183416,10,10,7.14706621968724,8.01041663115483,7.14706621968724,5.43013005386157,7.12515657026079,6.95304291964614,91,5.345,48.98,87.983,1.21,0.6867,0.0867,3.5333,13.0667,822.76,20.8567,21.31,159,0.5267,0.1833,60.6467,2.02,127.9933,324.61,18.4067
"NT","Pigeon pea","NT_Pigeon pea",10,10,0,9.59080954243148,0.469077453652034,9.96718621821165,3.15789473684211,0.603015075376889,4.51518184851518,8.98209236569274,2.85714285714286,8.125,4.21052631578947,10,10,6.36363636363636,5.34591194968553,6.36363636363636,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,7.03092556946604,7.17838326533137,7.03092556946604,7.61200056547585,7.05013825743363,6.9452759169174,93,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",10,10,0,9.49268989189165,0.567616401045633,9.67186218211649,3.15789473684211,0.603015075376889,4.51518184851518,8.98209236569274,0.714285714285712,8.125,4.21052631578947,10,10,6.36363636363636,5.34591194968553,6.36363636363636,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,7.04690654668004,7.02150754564357,7.04690654668004,7.3221438024307,7.05013825743363,6.93898112670945,90.4,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",2.17523341997196,3.99255060135576,6.8833972814243,9.59389992512565,0.465973864757746,8.06398687448728,3.15789473684211,0.603015075376889,4.51518184851518,8.98209236569274,1.42857142857143,8.125,4.21052631578947,10,10,6.36363636363636,5.34591194968553,6.36363636363636,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,7.06722822797324,5.25899446825921,7.06722822797324,7.56956747452936,7.05013825743363,6.90792217460915,86.4,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",0.0696621821482706,0.10871875087234,9.90117040766285,9.50534414375568,0.548498858430683,6.9811320754717,6.31578947368421,0.603015075376889,4.51518184851518,8.98209236569274,5,10,3.42105263157895,1.42857142857143,2.2,6.21212121212121,7.94968553459119,6.21212121212121,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,4.44889911128849,6.20025206830342,4.44889911128849,6.16975974960421,4.45339384404248,4.53549667931885,46.7,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",0,0.00461079485908059,10,9.5751133532735,0.478880652336985,8.55619360131255,6.31578947368421,0.603015075376889,4.51518184851518,8.98209236569274,9.28571428571429,10,3.42105263157895,1.42857142857143,2.2,6.21212121212121,7.94968553459119,6.21212121212121,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,4.44889911128849,6.40790765099823,4.44889911128849,6.71237407720767,4.45339384404248,4.53379304490898,48.3,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",0,0,10,9.29211689668998,0.761264611885583,7.76866283839212,6.31578947368421,0.603015075376889,4.51518184851518,8.98209236569274,5.71428571428572,10,3.42105263157895,1.42857142857143,2.2,6.21212121212121,7.94968553459119,6.21212121212121,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,4.45156784130826,6.1588016470383,4.45156784130826,6.23750393559064,4.45339384404248,4.542658400565,47,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",0.774677971374713,5.98902235497295,6.44400398701348,9.20528430133404,0.931318224594839,7.52813781788351,4.47368421052631,0.603015075376889,4.51518184851518,8.98209236569274,5,7.91666666666667,5,8,3,1.81818181818182,2.24528301886792,1.81818181818182,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,5.27986519102874,5.48498882033741,5.27986519102874,6.30824908818784,5.28883464168487,5.26012189646641,61.6,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",1.46411266600567,3.21261871687428,7.61851180141134,9.36598420143077,0.760620835409077,7.52813781788351,4.47368421052631,0.603015075376889,4.51518184851518,8.98209236569274,3.57142857142857,7.91666666666667,5,8,3,1.81818181818182,2.24528301886792,1.81818181818182,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,5.28004153598002,5.07529199890112,5.28004153598002,6.10650816743823,5.28883464168487,5.25424931389213,58.6,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Pigeon pea","NT_Pigeon pea",10,10,0,9.36057603171598,0.766365459083597,7.52813781788351,4.47368421052631,0.603015075376889,4.51518184851518,8.98209236569274,2.42857142857143,7.91666666666667,5,8,3,1.81818181818182,2.24528301886792,1.81818181818182,4.1675,2.96222222222222,6.18571428571428,10,6.47058823529412,6.31462753950339,7.34335839598997,6.44695598864861,1.61904761904762,2.96592931604373,1.33,1.36607497241567,0.598879333784727,0.776494828021193,2.10452779127056,8.04612227457919,5.28091024171303,7.13589165315059,5.28091024171303,5.78621640699765,5.28883464168487,5.26380531877157,65.6,4.41,60.335,107.467,1.2067,0.6733,0.08,3.8933,13.9333,854.1233,22.79,17.7167,57,0.76,0.1833,15.1833,3.1433,49.52,97.0467,15.16
"NT","Sunn hemp","NT_Sunn hemp",5.31019855777327,7.32871038286459,3.69723224121641,9.62094077369962,0.76172499684262,8.35931091058244,2.10526315789474,8.14070351758794,1.1827382938494,5.31253534401508,5.71428571428572,6.66666666666666,2.36842105263158,8.85714285714286,5.6,4.09090909090909,4.49685534591195,4.09090909090909,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,6.9764875295803,7.05659161944807,6.9764875295803,5.32727152402967,6.95333489081947,6.80069878726543,81.8,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",2.46153757219482,4.37477783068516,6.5509881547347,9.51045959238312,0.913218929744983,8.94995898277277,2.10526315789474,8.14070351758794,1.1827382938494,5.31253534401508,4.28571428571428,6.66666666666666,2.36842105263158,8.85714285714286,5.6,4.09090909090909,4.49685534591195,4.09090909090909,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,6.941005236537,6.0779615425787,6.941005236537,5.13041546767424,6.95333489081947,6.82359954056223,77.6,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",2.50783778421783,4.31443652375596,6.56249060800891,9.34898709661285,1.13463313937151,8.88433141919606,2.10526315789474,8.14070351758794,1.1827382938494,5.31253534401508,3.57142857142857,6.66666666666666,2.36842105263158,8.85714285714286,5.6,4.09090909090909,4.49685534591195,4.09090909090909,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,6.94133438379043,6.00946474477287,6.94133438379043,5.02816880786665,6.95333489081947,6.82406354814487,77,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",0.436473829711464,0.757053790024967,9.39054543692401,0.175186068975643,9.65904290724178,5.76702214930271,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,2.57142857142857,4.58333333333333,2.89473684210526,5.14285714285714,2.8,4.24242424242424,4.15723270440252,4.24242424242424,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,4.54780633254621,5.4871023113947,4.54780633254621,3.80403458878816,4.91922121554474,4.7359966405639,43.2,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",4.21136680066804,6.11052627927169,4.84009761161225,0,10,9.27809680065628,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,2,4.58333333333333,2.89473684210526,5.14285714285714,2.8,4.24242424242424,4.15723270440252,4.24242424242424,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,5.06295187676665,6.45307368706349,5.06295187676665,3.5554016085977,4.91922121554474,4.93304748416326,50.3,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",4.36563799914638,6.55186204308152,4.5352368818403,0,10,7.99835931091058,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,4.28571428571428,4.58333333333333,2.89473684210526,5.14285714285714,2.8,4.24242424242424,4.15723270440252,4.24242424242424,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,4.92080625606037,6.81293650454469,4.92080625606037,3.91838970220103,4.91922121554474,4.93343481628733,50.3,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",2.0080846534811,3.98782766292968,6.96077187213712,9.44498201866722,1.05058768222642,7.52813781788351,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,8.57142857142858,6.66666666666666,1.31578947368421,0.285714285714288,0,2.72727272727273,3.28930817610063,2.72727272727273,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,3.71922934113864,7.39404329910516,3.71922934113864,3.47805203329005,3.75524970550334,3.83769766703818,29.2,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",2.46378355848731,4.69947460335466,6.37651871124082,9.47712289046757,1.00506711542938,7.52813781788351,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,5.28571428571429,6.66666666666666,1.31578947368421,0.285714285714288,0,2.72727272727273,3.28930817610063,2.72727272727273,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,3.74359392092782,7.29888740745869,3.74359392092782,3.01721173157671,3.75524970550334,3.84578356405561,28.6,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
"NT","Sunn hemp","NT_Sunn hemp",3.42178748852232,5.92590892361054,5.29231037982244,9.46066049271617,1.02838252769127,7.52813781788351,7.36842105263158,8.14070351758794,1.1827382938494,5.31253534401508,5.71428571428572,6.66666666666666,1.31578947368421,0.285714285714288,0,2.72727272727273,3.28930817610063,2.72727272727273,3.1675,0.148888888888887,10,7.27258142146639,5.62098039215686,6.69472105772331,5.49699248120301,6.5490987115976,2.0952380952381,6.69463513857107,0,3.38798291575431,3.37122201666604,8.52437137330755,3.54416764971202,0.543609742006535,3.72200734916289,7.63853097784294,3.72200734916289,3.06745272040783,3.75524970550334,3.86262179328939,29.2,5.16,45.354,88,1.1667,0.5467,0.1067,3.7233,13.5,865.91,22.0533,17.82,72,1.0533,0.17,25.83,8.3433,141.65,138.54,2.6933
