Parcela,Cultura,Combo,DMG_norm,DMP_norm,RMP_norm,Densidade_norm,Estoque.de.C_norm,Na_norm,ICV..._norm,pH_norm,P_norm,K_norm,Altura.de.Plantas_norm,Diâmetro.espiga_norm,Comprimento.espiga_norm,Número.de.plantas_ha_norm,N.total.de.espigas_ha_norm,N.de.espigas.comerciais_ha_norm,Peso.de.espigas.comerciais_ha_norm,Produtividade_norm,IPACSA,IQS_ANOVA,IQS_Fuzzy,IQS_PLS,IQS_MARS,IQS_RF,MetaIQS_Borda,pH_0_10,P_0_10,K_0_10,Ca_cmolc_dm3,Mg_cmolc_dm3,Al_cmolc_dm3,HAl_cmolc_dm3,SB_cmolc_dm3,T_cmolc_dm3,V_pct,m_pct,MOS_g_kg,EstN_kg_ha,MI_pct,MA_pct,VIB_mm_h,RP_KPa,AD_PT,qMIC,qCO2,CCO2_g_kg,CMIC_ug_g,NMIC_mg_kg
CT,Sunn hemp,CT_Sunn hemp,0.343445636161082,0.395154397488113,9.62554322021873,9.01617575342849,1.29468289007999,7.52813781788351,0,3.16582914572865,2.30141252363475,2.50065975494816,5,4.79166666666667,0.263157894736841,8.57142857142857,6,5.90909090909091,5.9748427672956,5.90909090909091,7.14144215530903,3.6465696815064,7.14144215530903,4.6773279256414,7.07997802529096,7.01885733792714,85.1,4.665,50.383,73.083,1.28,0.81,0.0567,1.2967,2.2,3.4533,55.3367,2.44,11.9333,797.5933,22.9667,12.2033,13.5,0.9233,0.2267,15.4267,5.1967,40.2867,59.7267,1.79
CT,Sunn hemp,CT_Sunn hemp,0.278824132746657,0.345958063469386,9.68076388397966,9.19255858647916,1.08802355412225,7.52813781788351,0,3.16582914572865,2.30141252363475,2.50065975494816,8.57142857142858,4.79166666666667,0.263157894736841,8.57142857142857,6,5.90909090909091,5.9748427672956,5.90909090909091,7.13461034618954,3.78994154924251,7.13461034618954,5.40934466409426,7.08039333256444,7.00626866294653,87.6,4.665,50.383,73.083,1.28,0.81,0.0567,1.2967,2.2,3.4533,55.3367,2.44,11.9333,797.5933,22.9667,12.2033,13.5,0.9233,0.2267,15.4267,5.1967,40.2867,59.7267,1.79
MT,Cowpea,MT_Cowpea,10,10,0,9.73914791175154,0.732046928041006,9.21246923707957,6.31578947368421,6.48241206030151,3.74708041374708,5.73044297832234,7.14285714285715,4.375,10,2.28571428571429,3.6,7.57575757575758,8.67924528301887,7.57575757575758,4.96432534207939,8.16914563226667,4.96432534207939,5.85407870173737,4.88383345045253,5.00794037167103,67,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,6.39621980210554,8.63311110619867,2.51404384410777,9.6703868968063,0.838285163268508,9.60623461853979,6.31578947368421,6.48241206030151,3.74708041374708,5.73044297832234,7.85714285714286,4.375,10,2.28571428571429,3.6,7.57575757575758,8.67924528301887,7.57575757575758,4.96412598992629,6.98746286299583,4.96412598992629,5.75652919796633,4.89863419163043,5.0011735372508,65.2,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,0.699663217707755,1.72149976127136,8.7574470696726,9.71906042423944,0.763082816983872,0,6.31578947368421,6.48241206030151,3.74708041374708,5.73044297832234,7.14285714285715,4.375,10,2.28571428571429,3.6,7.57575757575758,8.67924528301887,7.57575757575758,4.96426454190975,3.22174311519516,4.96426454190975,6.91049000116181,4.88815726248203,5.00558677533495,57.6,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,0.390565487440116,0.574829368318684,9.50845406376273,8.25962719691869,3.20553267128512,8.22805578342904,9.47368421052632,6.48241206030151,3.74708041374708,5.73044297832234,10,0,7.10526315789474,3.71428571428572,4,8.03030303030303,8.9937106918239,8.03030303030303,5.59406969493868,3.02813092838461,5.59406969493868,6.21662778904696,5.53417065609362,5.57889545088301,65,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,0.0547192408625333,0.0336922841837393,9.94794365384259,9.39611543269891,1.3545055019512,7.99835931091058,9.47368421052632,6.48241206030151,3.74708041374708,5.73044297832234,8.57142857142858,0,7.10526315789474,3.71428571428572,4,8.03030303030303,8.9937106918239,8.03030303030303,5.61735458168868,2.85296542659877,5.61735458168868,5.88896575346149,5.63237552831263,5.5716511786886,64.4,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,8.18814280841326,9.58849684537726,1.20119849012744,9.52745669720104,1.14058665845238,0,9.47368421052632,6.48241206030151,3.74708041374708,5.73044297832234,7.14285714285715,0,7.10526315789474,3.71428571428572,4,8.03030303030303,8.9937106918239,8.03030303030303,5.64002261559884,6.51186799491568,5.64002261559884,7.20459137217484,5.64372483373563,5.58916241867115,78.4,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,2.5004324953276,3.85696015418046,6.810205669633,8.9302402415531,1.9616152371951,7.52813781788351,6.05263157894737,6.48241206030151,3.74708041374708,5.73044297832234,7.14285714285715,4.1875,7.10526315789474,5.14285714285714,4.8,5.75757575757576,5.84905660377358,5.75757575757576,5.60669274803743,4.44751031489399,5.60669274803743,5.32325052630049,5.67693787661616,5.59375605753099,68.9,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,0.677251390404565,0.836060949947986,9.24051382577858,9.1179809902238,1.67396626265637,7.52813781788351,6.05263157894737,6.48241206030151,3.74708041374708,5.73044297832234,6.85714285714286,4.1875,7.10526315789474,5.14285714285714,4.8,5.75757575757576,5.84905660377358,5.75757575757576,5.60669274803743,3.28214118788804,5.60669274803743,5.1801986809565,5.68711187847362,5.56431789719808,63.3,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Cowpea,MT_Cowpea,2.79892044745268,4.70814919063809,6.22180570320882,9.04690218825794,1.78287040116487,7.52813781788351,6.05263157894737,6.48241206030151,3.74708041374708,5.73044297832234,5.71428571428572,4.1875,7.10526315789474,5.14285714285714,4.8,5.75757575757576,5.84905660377358,5.75757575757576,5.51868365373989,4.67420679448072,5.51868365373989,5.03404401830295,5.68325999299672,5.58353539409758,66.8,4.995,56.882,90.217,1.1567,0.7367,0.04,1.48,1.9633,3.6667,53.8267,1.89,14.1333,888.4967,22.3967,11.1967,55.0,0.64,0.2067,7.99,20.7767,124.1167,36.39,18.2967
MT,Millet,MT_Millet,5.1888866666453,7.58823480055307,3.61291086829168,9.63639268717046,1.16908596031818,9.21246923707957,1.05263157894737,6.88442211055277,4.44488933377822,6.42469368520264,7.14285714285715,3.75,8.15789473684211,1.42857142857143,1.2,6.06060606060606,6.66666666666667,6.06060606060606,4.31064931590046,5.53344148393603,4.31064931590046,4.12142131613092,4.41917203287756,4.40615821238356,42.8,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,2.1457534876494,4.35222003116462,6.70445158651633,9.71133446750403,1.02917577506773,8.88433141919606,1.05263157894737,6.88442211055277,4.44488933377822,6.42469368520264,7.14285714285715,3.75,8.15789473684211,1.42857142857143,1.2,6.06060606060606,6.66666666666667,6.06060606060606,4.36162358823961,3.99816653507652,4.36162358823961,4.04413792685449,4.39490782255315,4.39874258911208,37.8,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,9.70359256074828,10,0.17111989716045,9.42470147261996,1.56429617432461,0.25430680885972,1.05263157894737,6.88442211055277,4.44488933377822,6.42469368520264,5.71428571428572,3.75,8.15789473684211,1.42857142857143,1.2,6.06060606060606,6.66666666666667,6.06060606060606,4.33369538639936,6.50720622612967,4.33369538639936,5.4591948538159,4.37374226648273,4.40112020077522,48.8,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,8.97448577311077,9.91788751209577,0.673092352306702,9.73992050742508,0.662265914921069,9.31091058244463,9.73684210526316,6.88442211055277,4.44488933377822,6.42469368520264,8.57142857142858,3.95833333333333,10,4.28571428571429,3.2,7.72727272727273,8.30188679245283,7.72727272727273,5.83556199525955,7.92182840363596,5.83556199525955,6.23581594221901,5.77185151755006,5.71072433659648,80.8,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,4.3734880922158,6.87436919243562,4.35942761330887,9.3961154326989,1.16247093911722,4.61853978671042,9.73684210526316,6.88442211055277,4.44488933377822,6.42469368520264,9.28571428571429,3.95833333333333,10,4.28571428571429,3.2,7.72727272727273,8.30188679245283,7.72727272727273,5.8462251741457,5.73121849484257,5.8462251741457,6.9606046142515,5.84567025615584,5.77094794622703,80.4,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,2.79073599030737,4.30149564019697,6.44271847057128,9.24468668068469,1.38278596101036,0,9.73684210526316,6.88442211055277,4.44488933377822,6.42469368520264,7.14285714285715,3.95833333333333,10,4.28571428571429,3.2,7.72727272727273,8.30188679245283,7.72727272727273,5.8361111928516,4.28741511016329,5.8361111928516,7.19749584147239,5.83008538959714,5.73201845558789,76.4,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,0.484034384820487,0.602308576175252,9.45191715384085,0,10,7.52813781788351,10,6.88442211055277,4.44488933377822,6.42469368520264,10,7.08333333333333,7.10526315789474,8,6.8,6.96969696969697,7.67295597484277,6.96969696969697,6.2129111553147,3.78626090602247,6.2129111553147,7.20048558508343,6.25549555546753,6.22679732341451,83.4,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,0.456259886446017,1.17314192228273,9.15939705594998,0,10,7.52813781788351,10,6.88442211055277,4.44488933377822,6.42469368520264,10,7.08333333333333,7.10526315789474,8,6.8,6.96969696969697,7.67295597484277,6.96969696969697,6.0458679317031,3.91697869662325,6.0458679317031,7.19933763802926,6.25549555546753,6.2123596608019,82.6,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Millet,MT_Millet,0.928175696620738,2.03131935857752,8.48960035428889,0,10,7.52813781788351,10,6.88442211055277,4.44488933377822,6.42469368520264,10,7.08333333333333,7.10526315789474,8,6.8,6.96969696969697,7.67295597484277,6.96969696969697,6.47793252995766,4.23852871092087,6.47793252995766,7.21884237783773,6.25549555546753,6.2866105234968,86.2,5.035,60.019,93.9,1.44,0.99,0.0367,1.3867,2.5,3.8867,64.35,1.44,14.8333,897.8067,23.85,14.1967,54.0,1.02,0.2,11.42,12.7267,118.2667,57.7,9.18
MT,Pigeon pea,MT_Pigeon pea,1.73520132270549,3.45706264855997,7.36652473085602,9.73992050742508,0.647568630974568,6.16078753076292,8.1578947368421,0,1.60226893560227,6.2205466540999,10,8.54166666666667,6.05263157894737,5.71428571428572,4.8,8.18181818181818,9.30817610062893,8.18181818181818,7.15815639427058,5.8529489418457,7.15815639427058,8.28312007809524,7.15813398847973,7.01365019131001,101,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,3.10531293104003,5.54605849247097,5.63696045200116,9.7368301247309,0.652005171509349,9.63904840032814,8.1578947368421,0,1.60226893560227,6.2205466540999,10,8.54166666666667,6.05263157894737,5.71428571428572,4.8,8.18181818181818,9.30817610062893,8.18181818181818,7.15983110682845,6.9384302239553,7.15983110682845,7.78235591932319,7.15848717898617,7.0734642369269,102.8,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,0.695215365731276,1.05083120973219,9.1177320046646,9.66420613141797,0.756263874076715,10,8.1578947368421,0,1.60226893560227,6.2205466540999,10,8.54166666666667,6.05263157894737,5.71428571428572,4.8,8.18181818181818,9.30817610062893,8.18181818181818,7.20193720364288,5.2881607289005,7.20193720364288,7.6279465141463,7.16678715588749,7.00674963507988,98.8,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,0.350042120952656,0.416610124256686,9.61112687388607,9.43242742935538,1.15091205996606,7.52813781788351,8.42105263157895,0,1.60226893560227,6.2205466540999,10,10,6.31578947368421,7.42857142857143,7,10,10,10,6.23581434743753,5.91589497072412,6.23581434743753,8.84875882617271,6.20447629389763,6.26429815928871,91.4,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,0.652535304592343,1.08542951712271,9.11836115396674,9.60085328618752,0.899362201124019,7.52813781788351,8.42105263157895,0,1.60226893560227,6.2205466540999,10,10,6.31578947368421,7.42857142857143,7,10,10,10,6.20796130273694,6.16689666470251,6.20796130273694,8.85388210087347,6.20447629389763,6.29409888901532,92,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,0.705342128561149,1.67065273848943,8.78206812437153,9.38375390192224,1.22360766137454,7.52813781788351,8.42105263157895,0,1.60226893560227,6.2205466540999,7.14285714285715,10,6.31578947368421,7.42857142857143,7,10,10,10,6.20064318619558,6.17486100994975,6.20064318619558,8.27297633504235,6.20447629389763,6.28264474558321,90.8,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,5.25380280391877,7.41501252216046,3.67638157817291,9.68661140595068,0.608768796095835,7.52813781788351,6.31578947368421,0,1.60226893560227,6.2205466540999,9.28571428571429,5.83333333333333,3.68421052631579,6.28571428571429,6.4,10,9.37106918238994,10,5.90254384098549,8.02823123628521,5.90254384098549,8.00164224404844,5.96242424533127,6.02488645554024,88.2,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,8.3205374064622,9.66475447093811,1.10117110348819,9.66652391843859,0.634761353085487,7.52813781788351,6.31578947368421,0,1.60226893560227,6.2205466540999,10,5.83333333333333,3.68421052631579,6.28571428571429,6.4,10,9.37106918238994,10,5.90618337692156,9.34593939024108,5.90618337692156,8.27730581330371,5.96242424533127,6.02522311909231,90,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Pigeon pea,MT_Pigeon pea,4.29769607404732,6.48748840846979,4.6000526861772,9.63639268717046,0.67375018856996,7.52813781788351,6.31578947368421,0,1.60226893560227,6.2205466540999,10,5.83333333333333,3.68421052631579,6.28571428571429,6.4,10,9.37106918238994,10,5.91159970662058,7.59885209382775,5.91159970662058,8.11218157902462,5.96242424533127,6.00780260940231,88.2,4.35,47.24,92.817,1.3,0.9367,0.05,1.4967,2.3133,3.81,60.9167,2.3567,15.7333,968.4067,22.5,15.06,93.0,0.6867,0.21,11.9967,5.4567,94.96,105.9767,16.69
MT,Sunn hemp,MT_Sunn hemp,1.24789259501538,2.56697512332969,8.06026200150188,8.69846153949052,1.19118411008952,9.83593109105824,5,3.5678391959799,0,10,4.28571428571428,3.33333333333334,8.94736842105263,2.57142857142857,4.4,6.21212121212121,8.05031446540881,6.21212121212121,4.44806938826004,4.46474413826632,4.44806938826004,5.78722804082444,4.52402139169386,4.50564571850148,48.9,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,1.17587114049973,2.31140396807507,8.22904865722348,9.12879732965339,0.800564621322563,9.60623461853979,5,3.5678391959799,0,10,5,3.33333333333334,8.94736842105263,2.57142857142857,4.4,6.21212121212121,8.05031446540881,6.21212121212121,4.44809929390419,4.43249639910213,4.44809929390419,5.95776021798443,4.49291649654227,4.48455361339967,48.4,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,0.617884007153555,0.895756826275738,9.23520783587464,9.93847759552536,0.0656108973947821,0,5,3.5678391959799,0,10,4.28571428571428,3.33333333333334,8.94736842105263,2.57142857142857,4.4,6.21212121212121,8.05031446540881,6.21212121212121,4.44806938826004,3.29674199662687,4.44806938826004,7.30474969079001,4.41977992877956,4.51978156516582,48.1,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,5.2700168097826,7.59332079369246,3.57386260618206,9.61166962561711,0.780162503302749,8.88433141919606,8.68421052631579,3.5678391959799,0,10,10,8.125,8.42105263157895,6,6.6,9.09090909090909,10,9.09090909090909,7.0998470961627,8.6893103433487,7.0998470961627,8.92129971412213,7.01682004014497,6.96292021795373,100.2,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,3.98230582739878,5.61959240089373,5.2049471367356,9.75537242089592,0.582189342488357,10,8.68421052631579,3.5678391959799,0,10,7.14285714285715,8.125,8.42105263157895,6,6.6,9.09090909090909,10,9.09090909090909,7.03279644676042,7.86888669788785,7.03279644676042,8.09084215182792,7.01682004014497,7.00377708363022,98.3,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,0.702022086507372,1.42731249313221,8.91355522021644,9.8194978617999,0.493846480404513,0,8.68421052631579,3.5678391959799,0,10,9.28571428571429,8.125,8.42105263157895,6,6.6,9.09090909090909,10,9.09090909090909,7.03466337297665,5.44396616768154,7.03466337297665,10,7.01682004014497,6.94924039257193,95.7,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,0.582862125607635,0.997244334047125,9.1966731466705,8.91015275404102,1.57251770067438,10,7.36842105263158,3.5678391959799,0,10,7.14285714285715,5.02916666666666,5.78947368421053,7.42857142857143,3.4,1.81818181818182,2.20125786163522,1.81818181818182,5.26788616463407,3.18271854072711,5.26788616463407,5.39616292788717,5.23596907166835,5.23018544474082,58.4,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
MT,Sunn hemp,MT_Sunn hemp,10,0.563889319624172,0,8.97582338629208,1.4892330916442,5.07793273174733,7.36842105263158,3.5678391959799,0,10,6.42857142857143,5.02916666666666,5.78947368421053,7.42857142857143,3.4,1.81818181818182,2.20125786163522,1.81818181818182,5.26758811168121,5.84850455910115,5.26758811168121,7.07691567598897,5.24149232554269,5.24503394833944,70.8,4.705,40.037,112.867,1.2633,0.94,0.0367,1.37,2.1767,3.76,58.06,1.4567,14.5,901.8267,22.9867,13.41,36.0,0.72,0.2433,13.3433,5.8833,111.6933,90.6867,7.66
